locale,file,url,destination,nationality,indexable,canonical,word_count_main,unique_content_ratio,similarity_to_same_destination_pages,historical_clicks,historical_impressions,historical_best_position,external_backlinks_if_known,visa_rule_specific_to_nationality,unique_search_intent,recommended_action,target_url,reason
ko,www2/ko/poland-visa-for-turkish-citizens.html,/ko/poland-visa-for-turkish-citizens,poland,turkish,yes,https://www.evisa-card.com/ko/poland-visa-for-turkish-citizens,487,0.5073,0.4927,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (evisa|visa_req) different du regime majoritaire (evisa|etias|visa_req)
ko,www2/ko/poland-visa-for-uk-citizens.html,/ko/poland-visa-for-uk-citizens,poland,uk,yes,https://www.evisa-card.com/ko/poland-visa-for-uk-citizens,335,0.4286,0.5714,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 42.9%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/poland-visa-for-us-citizens.html,/ko/poland-visa-for-us-citizens,poland,us,yes,https://www.evisa-card.com/ko/poland-visa-for-us-citizens,430,0.5035,0.4965,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 50.3%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-argentinian-citizens.html,/ko/portugal-visa-for-argentinian-citizens,portugal,argentinian,yes,https://www.evisa-card.com/ko/portugal-visa-for-argentinian-citizens,420,0.307,0.693,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 30.7%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-australian-citizens.html,/ko/portugal-visa-for-australian-citizens,portugal,australian,yes,https://www.evisa-card.com/ko/portugal-visa-for-australian-citizens,419,0.307,0.693,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 30.7%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-brazilian-citizens.html,/ko/portugal-visa-for-brazilian-citizens,portugal,brazilian,yes,https://www.evisa-card.com/ko/portugal-visa-for-brazilian-citizens,420,0.307,0.693,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 30.7%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-canadian-citizens.html,/ko/portugal-visa-for-canadian-citizens,portugal,canadian,yes,https://www.evisa-card.com/ko/portugal-visa-for-canadian-citizens,418,0.306,0.694,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 30.6%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-chinese-citizens.html,/ko/portugal-visa-for-chinese-citizens,portugal,chinese,yes,https://www.evisa-card.com/ko/portugal-visa-for-chinese-citizens,466,0.3432,0.6568,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (evisa|visa_req) different du regime majoritaire (evisa|etias|visa_req)
ko,www2/ko/portugal-visa-for-french-citizens.html,/ko/portugal-visa-for-french-citizens,portugal,french,yes,https://www.evisa-card.com/ko/portugal-visa-for-french-citizens,322,0.352,0.648,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 35.2%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-german-citizens.html,/ko/portugal-visa-for-german-citizens,portugal,german,yes,https://www.evisa-card.com/ko/portugal-visa-for-german-citizens,322,0.352,0.648,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 35.2%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-indian-citizens.html,/ko/portugal-visa-for-indian-citizens,portugal,indian,yes,https://www.evisa-card.com/ko/portugal-visa-for-indian-citizens,466,0.3411,0.6589,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (evisa|visa_req) different du regime majoritaire (evisa|etias|visa_req)
ko,www2/ko/portugal-visa-for-indonesian-citizens.html,/ko/portugal-visa-for-indonesian-citizens,portugal,indonesian,yes,https://www.evisa-card.com/ko/portugal-visa-for-indonesian-citizens,465,0.3418,0.6582,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (evisa|visa_req) different du regime majoritaire (evisa|etias|visa_req)
ko,www2/ko/portugal-visa-for-japanese-citizens.html,/ko/portugal-visa-for-japanese-citizens,portugal,japanese,yes,https://www.evisa-card.com/ko/portugal-visa-for-japanese-citizens,418,0.3036,0.6964,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 30.4%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-korean-citizens.html,/ko/portugal-visa-for-korean-citizens,portugal,korean,yes,https://www.evisa-card.com/ko/portugal-visa-for-korean-citizens,413,0.3122,0.6878,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 31.2%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-mexican-citizens.html,/ko/portugal-visa-for-mexican-citizens,portugal,mexican,yes,https://www.evisa-card.com/ko/portugal-visa-for-mexican-citizens,420,0.307,0.693,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 30.7%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-nigerian-citizens.html,/ko/portugal-visa-for-nigerian-citizens,portugal,nigerian,yes,https://www.evisa-card.com/ko/portugal-visa-for-nigerian-citizens,466,0.3411,0.6589,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (evisa|visa_req) different du regime majoritaire (evisa|etias|visa_req)
ko,www2/ko/portugal-visa-for-philippine-citizens.html,/ko/portugal-visa-for-philippine-citizens,portugal,philippine,yes,https://www.evisa-card.com/ko/portugal-visa-for-philippine-citizens,469,0.3494,0.6506,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (evisa|visa_req) different du regime majoritaire (evisa|etias|visa_req)
ko,www2/ko/portugal-visa-for-russian-citizens.html,/ko/portugal-visa-for-russian-citizens,portugal,russian,yes,https://www.evisa-card.com/ko/portugal-visa-for-russian-citizens,466,0.3432,0.6568,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (evisa|visa_req) different du regime majoritaire (evisa|etias|visa_req)
ko,www2/ko/portugal-visa-for-singaporean-citizens.html,/ko/portugal-visa-for-singaporean-citizens,portugal,singaporean,yes,https://www.evisa-card.com/ko/portugal-visa-for-singaporean-citizens,507,0.4909,0.5091,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 49.1%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-south-african-citizens.html,/ko/portugal-visa-for-south-african-citizens,portugal,south-african,yes,https://www.evisa-card.com/ko/portugal-visa-for-south-african-citizens,562,0.5026,0.4974,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (evisa|visa_req) different du regime majoritaire (evisa|etias|visa_req)
ko,www2/ko/portugal-visa-for-turkish-citizens.html,/ko/portugal-visa-for-turkish-citizens,portugal,turkish,yes,https://www.evisa-card.com/ko/portugal-visa-for-turkish-citizens,466,0.3432,0.6568,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (evisa|visa_req) different du regime majoritaire (evisa|etias|visa_req)
ko,www2/ko/portugal-visa-for-uk-citizens.html,/ko/portugal-visa-for-uk-citizens,portugal,uk,yes,https://www.evisa-card.com/ko/portugal-visa-for-uk-citizens,418,0.3036,0.6964,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 30.4%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/portugal-visa-for-us-citizens.html,/ko/portugal-visa-for-us-citizens,portugal,us,yes,https://www.evisa-card.com/ko/portugal-visa-for-us-citizens,419,0.3141,0.6859,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 31.4%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-argentinian-citizens.html,/ko/qatar-visa-for-argentinian-citizens,qatar,argentinian,yes,https://www.evisa-card.com/ko/qatar-visa-for-argentinian-citizens,252,0.4328,0.5672,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 43.3%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-australian-citizens.html,/ko/qatar-visa-for-australian-citizens,qatar,australian,yes,https://www.evisa-card.com/ko/qatar-visa-for-australian-citizens,254,0.4315,0.5685,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 43.1%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-brazilian-citizens.html,/ko/qatar-visa-for-brazilian-citizens,qatar,brazilian,yes,https://www.evisa-card.com/ko/qatar-visa-for-brazilian-citizens,352,0.512,0.488,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 51.2%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-canadian-citizens.html,/ko/qatar-visa-for-canadian-citizens,qatar,canadian,yes,https://www.evisa-card.com/ko/qatar-visa-for-canadian-citizens,350,0.5241,0.4759,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 52.4%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-chinese-citizens.html,/ko/qatar-visa-for-chinese-citizens,qatar,chinese,yes,https://www.evisa-card.com/ko/qatar-visa-for-chinese-citizens,256,0.321,0.679,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 32.1%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-french-citizens.html,/ko/qatar-visa-for-french-citizens,qatar,french,yes,https://www.evisa-card.com/ko/qatar-visa-for-french-citizens,252,0.4286,0.5714,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 42.9%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-german-citizens.html,/ko/qatar-visa-for-german-citizens,qatar,german,yes,https://www.evisa-card.com/ko/qatar-visa-for-german-citizens,252,0.4286,0.5714,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 42.9%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-indian-citizens.html,/ko/qatar-visa-for-indian-citizens,qatar,indian,yes,https://www.evisa-card.com/ko/qatar-visa-for-indian-citizens,351,0.394,0.606,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 39.4%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-indonesian-citizens.html,/ko/qatar-visa-for-indonesian-citizens,qatar,indonesian,yes,https://www.evisa-card.com/ko/qatar-visa-for-indonesian-citizens,257,0.3211,0.6789,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 32.1%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-japanese-citizens.html,/ko/qatar-visa-for-japanese-citizens,qatar,japanese,yes,https://www.evisa-card.com/ko/qatar-visa-for-japanese-citizens,250,0.428,0.572,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 42.8%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-korean-citizens.html,/ko/qatar-visa-for-korean-citizens,qatar,korean,yes,https://www.evisa-card.com/ko/qatar-visa-for-korean-citizens,249,0.4402,0.5598,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 44.0%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-mexican-citizens.html,/ko/qatar-visa-for-mexican-citizens,qatar,mexican,yes,https://www.evisa-card.com/ko/qatar-visa-for-mexican-citizens,252,0.4286,0.5714,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 42.9%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-nigerian-citizens.html,/ko/qatar-visa-for-nigerian-citizens,qatar,nigerian,yes,https://www.evisa-card.com/ko/qatar-visa-for-nigerian-citizens,256,0.3184,0.6816,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 31.8%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-philippine-citizens.html,/ko/qatar-visa-for-philippine-citizens,qatar,philippine,yes,https://www.evisa-card.com/ko/qatar-visa-for-philippine-citizens,262,0.3307,0.6693,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 33.1%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-russian-citizens.html,/ko/qatar-visa-for-russian-citizens,qatar,russian,yes,https://www.evisa-card.com/ko/qatar-visa-for-russian-citizens,352,0.5105,0.4895,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 51.0%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-singaporean-citizens.html,/ko/qatar-visa-for-singaporean-citizens,qatar,singaporean,yes,https://www.evisa-card.com/ko/qatar-visa-for-singaporean-citizens,253,0.4351,0.5649,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 43.5%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-south-african-citizens.html,/ko/qatar-visa-for-south-african-citizens,qatar,south-african,yes,https://www.evisa-card.com/ko/qatar-visa-for-south-african-citizens,256,0.3251,0.6749,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 32.5%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-turkish-citizens.html,/ko/qatar-visa-for-turkish-citizens,qatar,turkish,yes,https://www.evisa-card.com/ko/qatar-visa-for-turkish-citizens,256,0.321,0.679,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 32.1%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-uk-citizens.html,/ko/qatar-visa-for-uk-citizens,qatar,uk,yes,https://www.evisa-card.com/ko/qatar-visa-for-uk-citizens,250,0.4262,0.5738,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 42.6%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/qatar-visa-for-us-citizens.html,/ko/qatar-visa-for-us-citizens,qatar,us,yes,https://www.evisa-card.com/ko/qatar-visa-for-us-citizens,251,0.4328,0.5672,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 43.3%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-argentinian-citizens.html,/ko/romania-visa-for-argentinian-citizens,romania,argentinian,yes,https://www.evisa-card.com/ko/romania-visa-for-argentinian-citizens,255,0.4106,0.5894,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 41.1%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-australian-citizens.html,/ko/romania-visa-for-australian-citizens,romania,australian,yes,https://www.evisa-card.com/ko/romania-visa-for-australian-citizens,257,0.4234,0.5766,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 42.3%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-brazilian-citizens.html,/ko/romania-visa-for-brazilian-citizens,romania,brazilian,yes,https://www.evisa-card.com/ko/romania-visa-for-brazilian-citizens,350,0.5,0.5,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 50.0%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-canadian-citizens.html,/ko/romania-visa-for-canadian-citizens,romania,canadian,yes,https://www.evisa-card.com/ko/romania-visa-for-canadian-citizens,351,0.5133,0.4867,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 51.3%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-chinese-citizens.html,/ko/romania-visa-for-chinese-citizens,romania,chinese,yes,https://www.evisa-card.com/ko/romania-visa-for-chinese-citizens,292,0.4708,0.5292,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 47.1%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-french-citizens.html,/ko/romania-visa-for-french-citizens,romania,french,yes,https://www.evisa-card.com/ko/romania-visa-for-french-citizens,236,0.559,0.441,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 55.9%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-german-citizens.html,/ko/romania-visa-for-german-citizens,romania,german,yes,https://www.evisa-card.com/ko/romania-visa-for-german-citizens,241,0.5494,0.4506,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 54.9%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-indian-citizens.html,/ko/romania-visa-for-indian-citizens,romania,indian,yes,https://www.evisa-card.com/ko/romania-visa-for-indian-citizens,388,0.5286,0.4714,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 52.9%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-indonesian-citizens.html,/ko/romania-visa-for-indonesian-citizens,romania,indonesian,yes,https://www.evisa-card.com/ko/romania-visa-for-indonesian-citizens,389,0.5363,0.4637,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 53.6%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-japanese-citizens.html,/ko/romania-visa-for-japanese-citizens,romania,japanese,yes,https://www.evisa-card.com/ko/romania-visa-for-japanese-citizens,247,0.4184,0.5816,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 41.8%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-korean-citizens.html,/ko/romania-visa-for-korean-citizens,romania,korean,yes,https://www.evisa-card.com/ko/romania-visa-for-korean-citizens,244,0.4322,0.5678,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 43.2%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-mexican-citizens.html,/ko/romania-visa-for-mexican-citizens,romania,mexican,yes,https://www.evisa-card.com/ko/romania-visa-for-mexican-citizens,352,0.5044,0.4956,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 50.4%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-nigerian-citizens.html,/ko/romania-visa-for-nigerian-citizens,romania,nigerian,yes,https://www.evisa-card.com/ko/romania-visa-for-nigerian-citizens,388,0.5286,0.4714,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 52.9%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-philippine-citizens.html,/ko/romania-visa-for-philippine-citizens,romania,philippine,yes,https://www.evisa-card.com/ko/romania-visa-for-philippine-citizens,392,0.5373,0.4627,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 53.7%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-russian-citizens.html,/ko/romania-visa-for-russian-citizens,romania,russian,yes,https://www.evisa-card.com/ko/romania-visa-for-russian-citizens,387,0.5339,0.4661,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 53.4%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-singaporean-citizens.html,/ko/romania-visa-for-singaporean-citizens,romania,singaporean,yes,https://www.evisa-card.com/ko/romania-visa-for-singaporean-citizens,258,0.4217,0.5783,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 42.2%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-south-african-citizens.html,/ko/romania-visa-for-south-african-citizens,romania,south-african,yes,https://www.evisa-card.com/ko/romania-visa-for-south-african-citizens,294,0.4658,0.5342,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 46.6%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-turkish-citizens.html,/ko/romania-visa-for-turkish-citizens,romania,turkish,yes,https://www.evisa-card.com/ko/romania-visa-for-turkish-citizens,293,0.4639,0.5361,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 46.4%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-uk-citizens.html,/ko/romania-visa-for-uk-citizens,romania,uk,yes,https://www.evisa-card.com/ko/romania-visa-for-uk-citizens,348,0.5104,0.4896,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 51.0%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/romania-visa-for-us-citizens.html,/ko/romania-visa-for-us-citizens,romania,us,yes,https://www.evisa-card.com/ko/romania-visa-for-us-citizens,255,0.4251,0.5749,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 42.5%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/schengen-visa-for-chinese-citizens.html,/ko/schengen-visa-for-chinese-citizens,schengen,chinese,yes,https://www.evisa-card.com/ko/schengen-visa-for-chinese-citizens,658,0.1984,0.8016,0,0,0.0,,no,no,HUMAN_REVIEW,,Aucun hub /ko/visa-schengen : pas de cible de fusion equivalente
ko,www2/ko/schengen-visa-for-indian-citizens.html,/ko/schengen-visa-for-indian-citizens,schengen,indian,yes,https://www.evisa-card.com/ko/schengen-visa-for-indian-citizens,642,0.1977,0.8023,0,0,0.0,,no,no,HUMAN_REVIEW,,Aucun hub /ko/visa-schengen : pas de cible de fusion equivalente
ko,www2/ko/schengen-visa-for-indonesian-citizens.html,/ko/schengen-visa-for-indonesian-citizens,schengen,indonesian,yes,https://www.evisa-card.com/ko/schengen-visa-for-indonesian-citizens,623,0.161,0.839,0,0,0.0,,no,no,HUMAN_REVIEW,,Aucun hub /ko/visa-schengen : pas de cible de fusion equivalente
ko,www2/ko/schengen-visa-for-nigerian-citizens.html,/ko/schengen-visa-for-nigerian-citizens,schengen,nigerian,yes,https://www.evisa-card.com/ko/schengen-visa-for-nigerian-citizens,653,0.1787,0.8213,0,0,0.0,,no,no,HUMAN_REVIEW,,Aucun hub /ko/visa-schengen : pas de cible de fusion equivalente
ko,www2/ko/schengen-visa-for-philippine-citizens.html,/ko/schengen-visa-for-philippine-citizens,schengen,philippine,yes,https://www.evisa-card.com/ko/schengen-visa-for-philippine-citizens,631,0.1783,0.8217,0,0,0.0,,no,no,HUMAN_REVIEW,,Aucun hub /ko/visa-schengen : pas de cible de fusion equivalente
ko,www2/ko/schengen-visa-for-russian-citizens.html,/ko/schengen-visa-for-russian-citizens,schengen,russian,yes,https://www.evisa-card.com/ko/schengen-visa-for-russian-citizens,753,0.2233,0.7767,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (visa_free|evisa|visa_req) different du regime majoritaire (evisa|visa_req)
ko,www2/ko/schengen-visa-for-south-african-citizens.html,/ko/schengen-visa-for-south-african-citizens,schengen,south-african,yes,https://www.evisa-card.com/ko/schengen-visa-for-south-african-citizens,630,0.1759,0.8241,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (visa_free|evisa|visa_req) different du regime majoritaire (evisa|visa_req)
ko,www2/ko/schengen-visa-for-turkish-citizens.html,/ko/schengen-visa-for-turkish-citizens,schengen,turkish,yes,https://www.evisa-card.com/ko/schengen-visa-for-turkish-citizens,644,0.1741,0.8259,0,0,0.0,,no,no,HUMAN_REVIEW,,Aucun hub /ko/visa-schengen : pas de cible de fusion equivalente
ko,www2/ko/singapore-visa-for-argentinian-citizens.html,/ko/singapore-visa-for-argentinian-citizens,singapore,argentinian,yes,https://www.evisa-card.com/ko/singapore-visa-for-argentinian-citizens,317,0.5016,0.4984,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 50.2%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-australian-citizens.html,/ko/singapore-visa-for-australian-citizens,singapore,australian,yes,https://www.evisa-card.com/ko/singapore-visa-for-australian-citizens,227,0.4054,0.5946,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 40.5%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-brazilian-citizens.html,/ko/singapore-visa-for-brazilian-citizens,singapore,brazilian,yes,https://www.evisa-card.com/ko/singapore-visa-for-brazilian-citizens,317,0.4968,0.5032,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 49.7%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-canadian-citizens.html,/ko/singapore-visa-for-canadian-citizens,singapore,canadian,yes,https://www.evisa-card.com/ko/singapore-visa-for-canadian-citizens,227,0.4189,0.5811,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 41.9%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-chinese-citizens.html,/ko/singapore-visa-for-chinese-citizens,singapore,chinese,yes,https://www.evisa-card.com/ko/singapore-visa-for-chinese-citizens,266,0.5438,0.4562,0,0,0.0,,yes,yes,KEEP_REWRITE,,Regime propre a la nationalite (visa_free|evisa) different du regime majoritaire (evisa|visa_req)
ko,www2/ko/singapore-visa-for-french-citizens.html,/ko/singapore-visa-for-french-citizens,singapore,french,yes,https://www.evisa-card.com/ko/singapore-visa-for-french-citizens,227,0.4036,0.5964,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 40.4%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-german-citizens.html,/ko/singapore-visa-for-german-citizens,singapore,german,yes,https://www.evisa-card.com/ko/singapore-visa-for-german-citizens,316,0.4951,0.5049,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 49.5%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-indian-citizens.html,/ko/singapore-visa-for-indian-citizens,singapore,indian,yes,https://www.evisa-card.com/ko/singapore-visa-for-indian-citizens,241,0.4504,0.5496,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 45.0%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-indonesian-citizens.html,/ko/singapore-visa-for-indonesian-citizens,singapore,indonesian,yes,https://www.evisa-card.com/ko/singapore-visa-for-indonesian-citizens,318,0.5113,0.4887,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 51.1%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-japanese-citizens.html,/ko/singapore-visa-for-japanese-citizens,singapore,japanese,yes,https://www.evisa-card.com/ko/singapore-visa-for-japanese-citizens,316,0.5049,0.4951,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 50.5%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-korean-citizens.html,/ko/singapore-visa-for-korean-citizens,singapore,korean,yes,https://www.evisa-card.com/ko/singapore-visa-for-korean-citizens,308,0.5034,0.4966,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 50.3%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-mexican-citizens.html,/ko/singapore-visa-for-mexican-citizens,singapore,mexican,yes,https://www.evisa-card.com/ko/singapore-visa-for-mexican-citizens,317,0.4968,0.5032,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 49.7%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-nigerian-citizens.html,/ko/singapore-visa-for-nigerian-citizens,singapore,nigerian,yes,https://www.evisa-card.com/ko/singapore-visa-for-nigerian-citizens,331,0.5061,0.4939,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 50.6%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-philippine-citizens.html,/ko/singapore-visa-for-philippine-citizens,singapore,philippine,yes,https://www.evisa-card.com/ko/singapore-visa-for-philippine-citizens,319,0.5145,0.4855,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 51.4%, 0 impressions : non tranchable automatiquement"
ko,www2/ko/singapore-visa-for-russian-citizens.html,/ko/singapore-visa-for-russian-citizens,singapore,russian,yes,https://www.evisa-card.com/ko/singapore-visa-for-russian-citizens,331,0.5061,0.4939,8,1510,8.0,,no,yes,KEEP,,Trafic reel : 8 clic(s)
ko,www2/ko/singapore-visa-for-singaporean-citizens.html,/ko/singapore-visa-for-singaporean-citizens,singapore,singaporean,yes,https://www.evisa-card.com/ko/singapore-visa-for-singaporean-citizens,107,0.2843,0.7157,0,0,0.0,,no,no,HUMAN_REVIEW,,"Unicite 28.4%, 0 impressions : non tranchable automatiquement"
